罹,罹,罹,ㄌㄧˊ患、ㄌㄧˊ難、ㄌㄧˊ禍,li2难
奎,奎,奎,ㄎㄨㄟˊ文、ㄎㄨㄟˊ屯、望ㄎㄨㄟˊ,kui2宁
箝,箝,箝,ㄑㄧㄢˊ制、ㄑㄧㄢˊ口、ㄑㄧㄢˊ子,
齒,齿,歯,牙ㄔˇ、ㄔˇ輪、智ㄔˇ,牙chi3、切chi3、chi3轮
蕩,荡,蕩,震ㄉㄤˋ、動ㄉㄤˋ、淫ㄉㄤˋ,动dang4、dang4dang4、激dang4
遞,递,逓,傳ㄉㄧˋ、快ㄉㄧˋ、投ㄉㄧˋ,传di4、速di4、di4交
鈐,钤,鈐,ㄑㄧㄢˊ印、ㄑㄧㄢˊ記、ㄑㄧㄢˊ束,
分,分,分,部˙ㄈㄣ、ㄈㄣ-析、ㄈㄣ-享,十fen1、部fen、fen1别
豫,豫,予,猶ㄩˋ、魯ㄩˋ、ㄩˋ章,犹yu4、yu4剧
勦,勦,勦,ㄐㄧㄠˇ兒、ㄐㄧㄠˇ滅、ㄔㄠ-竊,
才,才,才,ㄘㄞˊ能、ㄘㄞˊ是、ㄘㄞˊ會,人cai2、cai2能、刚cai2
菁,菁,菁,ㄐㄧㄥ-ㄐㄧㄥ-、ㄐㄧㄥ-華、ㄐㄧㄥ-英,jing1jing1、芜jing1、去芜存jing1
繅,缫,繅,ㄙㄠ-絲、ㄙㄠ-繭、ㄙㄠ-車,sao1丝
疾,疾,疾,ㄐㄧˊ病、重ㄐㄧˊ、殘ㄐㄧˊ,ji2病、残ji2、ji2苦
居,居,居,ㄐㄩ-然、ㄐㄩ-民、鄰ㄐㄩ-,ju1民、ju1住、ju1然
慰,慰,慰,安ㄨㄟˋ、ㄨㄟˋ問、欣ㄨㄟˋ,wei4问、安wei4、欣wei4
牌,牌,牌,品ㄆㄞˊ、ㄆㄞˊ子、大ㄆㄞˊ,品pai2、金pai2、名pai2
蔽,蔽,蔽,屏ㄅㄧˋ、隱ㄅㄧˋ、矇ㄅㄧˋ,隐bi4、蒙bi4、遮bi4
濡,濡,濡,ㄖㄨˊ溼、ㄖㄨˊ染、沾ㄖㄨˊ,ru2湿、ru2染、耳ru2目染
攀,攀,攀,ㄆㄢ-登、ㄆㄢ-升、ㄆㄢ-比,pan1登、pan1升、pan1比
薇,薇,薇,趙ㄨㄟˊ、薔ㄨㄟˊ、ㄨㄟˊㄨㄟˊ,蔷wei1、紫wei1、野蔷wei1
鬧,闹,鬧,熱˙ㄋㄠ、ㄋㄠˋ鐘、ㄋㄠˋ得,热nao4、nao4事、胡nao4
嘀,嘀,嘀,ㄉㄧˊ咕、ㄉㄧˊ嗒、ㄉㄧˊㄉㄧˊ,di2咕、di1嗒、犯di2咕
琺,珐,琺,ㄈㄚˋ琅、ㄈㄚˋ瑯、ㄈㄚˋ琅質,fa4琅
爨,爨,爨,同ㄘㄨㄢˋ、ㄘㄨㄢˋ弄、分ㄘㄨㄢˋ,
肖,肖,肖,ㄒㄧㄠˋ邦、ㄒㄧㄠˋ戰、生ㄒㄧㄠˋ,xiao4像、生xiao4、不xiao4
賣,卖,売,ㄇㄞˋ家、ㄇㄞˋ出、ㄇㄞˋ的,买mai4、拍mai4、出mai4
丘,丘,丘,沙ㄑㄧㄡ-、ㄑㄧㄡ-陵、商ㄑㄧㄡ-,qiu1陵、沙qiu1、山qiu1
囊,囊,囊,ㄋㄤˊ括、膠ㄋㄤˊ、毛ㄋㄤˊ,胶nang2、窝nang、nang2括
球,球,球,ㄑㄧㄡˊ員、全ㄑㄧㄡˊ、ㄑㄧㄡˊ隊,全qiu2、足qiu2、地qiu2
吝,吝,吝,ㄌㄧㄣˋ嗇、不ㄌㄧㄣˋ、ㄌㄧㄣˋ惜,lin4啬、lin4惜、不lin4
汪,汪,汪,ㄨㄤ-峯、ㄨㄤ-洋、ㄨㄤ-ㄨㄤ-,wang1洋、wang1wang1、泪wang1wang1
鏤,镂,鏤,ㄌㄡˋ空、ㄌㄡˋ刻、雕ㄌㄡˋ,lou4空、lou4花、lou4刻
古,古,古,ㄍㄨˇ代、ㄍㄨˇ人、ㄍㄨˇ典,gu3代、gu3老、蒙gu3
妻,妻,妻,ㄑㄧ-子、夫ㄑㄧ-、前ㄑㄧ-,qi1子、夫qi1、qi1妾
骯,肮,骯,ㄤ-髒、ㄤ-髒的、ㄤ-髒鬼,ang1脏
築,筑,築,建ㄓㄨˊ、構ㄓㄨˊ、修ㄓㄨˊ,建zhu4、构zhu4、修zhu4
荻,荻,荻,ㄉㄧˊ花、蘆ㄉㄧˊ、ㄉㄧˊ畫,
隸,隶,隷,奴ㄌㄧˋ、ㄌㄧˋ屬、ㄌㄧˋ書,奴li4、li4属、li4书
還,还,還,ㄏㄞˊ是、ㄏㄞˊ有、ㄏㄞˊ要,hai2是、hai2有、偿huan2
荀,荀,荀,ㄒㄩㄣˊ彧、ㄒㄩㄣˊ子、ㄒㄩㄣˊ況,
腸,肠,腸,ㄔㄤˊ道、ㄔㄤˊ胃、香ㄔㄤˊ,心chang2、chang2子、chang2胃
沛,沛,沛,充ㄆㄟˋ、ㄆㄟˋ縣、顛ㄆㄟˋ,充pei4、丰pei4、颠pei4流离
訖,讫,訖,起ㄑㄧˋ、收ㄑㄧˋ、驗ㄑㄧˋ,验qi4、起qi4、收qi4
退,退,退,ㄊㄨㄟˋ出、ㄊㄨㄟˋ休、勸ㄊㄨㄟˋ,tui4休、tui4耕、衰tui4
陲,陲,陲,邊ㄔㄨㄟˊ、西ㄔㄨㄟˊ、中國西北邊ㄔㄨㄟˊ,边chui2
杵,杵,杵,鐵ㄔㄨˇ、ㄔㄨˇ臼、木ㄔㄨˇ,
把,把,把,一ㄅㄚˇ、ㄅㄚˇ它、ㄅㄚˇ我,ba3握、ba3关、ba3戏
局,局,局,結ㄐㄩˊ、佈ㄐㄩˊ、布ㄐㄩˊ,ju2面、当ju2、ju2势
聾,聋,聾,耳ㄌㄨㄥˊ、ㄌㄨㄥˊ啞、ㄌㄨㄥˊ人,long2子、long2哑、long2哑人
繫,系,繋,聯ㄒㄧˋ、維ㄒㄧˋ、心ㄒㄧˋ,关xi4、联xi4、xi4统
靈,灵,霊,ㄌㄧㄥˊ魂、精ㄌㄧㄥˊ、ㄌㄧㄥˊ活,心ling2、ling2魂、ling2活
籮,箩,籮,ㄌㄨㄛˊ筐、淘ㄌㄨㄛˊ、笸˙ㄌㄨㄛ,luo2筐、笸luo2、簸luo
翰,翰,翰,約ㄏㄢˋ、ㄏㄢˋ林、ㄏㄢˋ墨,han4林
且,且,且,而ㄑㄧㄝˇ、並ㄑㄧㄝˇ、況ㄑㄧㄝˇ,而qie3、并qie3、况qie3
怵,怵,怵,發ㄔㄨˋ、ㄔㄨˋ然、ㄔㄨˋ惕,chu4目惊心
日,日,日,ㄖˋ本、ㄖˋ常、ㄖˋ子,ri4本、ri4子、今ri4
輦,辇,輦,鳳ㄋㄧㄢˇ、輂ㄋㄧㄢˇ、御ㄋㄧㄢˇ,
械,械,械,機ㄒㄧㄝˋ、器ㄒㄧㄝˋ、槍ㄒㄧㄝˋ,机xie4、器xie4、缴xie4
眠,眠,眠,睡ㄇㄧㄢˊ、失ㄇㄧㄢˊ、催ㄇㄧㄢˊ,睡mian2、失mian2、催mian2
鴕,鸵,鴕,ㄊㄨㄛˊ鳥、飛ㄊㄨㄛˊ、鷸ㄊㄨㄛˊ,tuo2鸟
帆,帆,帆,ㄈㄢˊ船、力ㄈㄢˊ、ㄈㄢ-布,fan1船、fan1布、风fan1
暈,晕,暈,ㄩㄣ-倒、ㄩㄣˋ死、頭ㄩㄣ-,头yun4、yun4倒、红yun4
痔,痔,痔,ㄓˋ瘡、內ㄓˋ、外ㄓˋ,zhi4疮、内zhi4、外zhi4
肪,肪,肪,脂ㄈㄤˊ、脂ㄈㄤˊ肝、脂ㄈㄤˊ酸,脂fang2、脂fang2酸、脂fang2肝
抬,抬,抬,ㄊㄞˊ頭、ㄊㄞˊ高、ㄊㄞˊ起,tai2头、tai2举、哄tai2
啊,啊,啊,是˙ㄚ、好˙ㄚ、對˙ㄚ,a1呀、a1哟
廿,廿,廿,ㄋㄧㄢˋ四、ㄋㄧㄢˋ一、ㄋㄧㄢˋ三,
么,么,么,,什me、那me、怎me
貉,貉,貉,ㄏㄠˊ子、ㄏㄜˊ絨、一丘之ㄏㄠˊ,一丘之he2
卅,卅,卅,五ㄙㄚˋ、ㄙㄚˋ一、ㄙㄚˋ二,
祚,祚,祚,運ㄗㄨㄛˋ、世ㄗㄨㄛˋ、薄ㄗㄨㄛˋ,
盤,盘,盤,硬ㄆㄢˊ、大ㄆㄢˊ、鍵ㄆㄢˊ,光pan2、罗pan2、pan2子
茅,茅,茅,ㄇㄠˊ臺、前ㄇㄠˊ、思ㄇㄠˊ,mao2屋、mao2草、前mao2
孝,孝,孝,ㄒㄧㄠˋ順、ㄒㄧㄠˋ敬、不ㄒㄧㄠˋ,xiao4敬、xiao4顺、xiao4子
巳,巳,巳,己ㄙˋ、辛ㄙˋ、丁ㄙˋ,si4时
汾,汾,汾,臨ㄈㄣˊ、襄ㄈㄣˊ、ㄈㄣˊ陽,
靶,靶,靶,ㄅㄚˇ子、ㄅㄚˇ點、ㄅㄚˇ向,ba3子、ba3场、打ba3
澳,澳,澳,ㄩˋ洲、ㄠˋ門、港ㄠˋ,ao4门、港ao4、ao4洲
伍,伍,伍,隊ㄨˇ、落ㄨˇ、退ㄨˇ,队wu、入wu3、退wu3
鍥,锲,鍥,ㄑㄧㄝˋ薄、ㄑㄧㄝˋ而不捨、ㄑㄧㄝˋ而不舍,qie4而不舍
音,音,音,ㄧㄣ-樂、聲ㄧㄣ-、發ㄧㄣ-,声yin1、yin1乐、yin1像
蹲,蹲,蹲,深ㄘㄨㄣˊ、ㄘㄨㄣˊ在、ㄘㄨㄣˊ下,dun1点、dun1守、dun1伏
鎖,锁,鎖,解ㄙㄨㄛˇ、ㄙㄨㄛˇ定、連ㄙㄨㄛˇ,封suo3、连suo3、suo3定
貯,贮,貯,ㄓㄨˇ藏、ㄓㄨˇ存、存ㄓㄨˇ,zhu4存、zhu4藏、存zhu4
丹,丹,丹,喬ㄉㄢ-、ㄉㄢ-麥、契ㄉㄢ-,牡dan1、契dan1、不dan1
魁,魁,魁,ㄎㄨㄟˊ梧、罪ㄎㄨㄟˊ、花ㄎㄨㄟˊ,kui2梧、夺kui2、罪kui2
汁,汁,汁,果ㄓ-、醬ㄓ-、湯ㄓ-,乳zhi1、果zhi1、墨zhi1
俾,俾,俾,ㄅㄧˋ倪、ㄅㄧˋ使、ㄅㄧˋ能,
夥,伙,夥,ㄏㄨㄛˇ伴、小ㄏㄨㄛˇ、大ㄏㄨㄛˇ,huo3伴、家huo、huo3子
鷂,鹞,鷂,ㄧㄠˋ子、ㄧㄠˋ鷹、紙ㄧㄠˋ,yao4子、yao4鹰
油,油,油,加ㄧㄡˊ、石ㄧㄡˊ、醬ㄧㄡˊ,石you2、原you2、you2田
膜,膜,膜,面ㄇㄛˋ、角ㄇㄛˋ、薄ㄇㄛˋ,薄mo2、地mo2、隔mo2
曷,曷,曷,ㄏㄜˊ不、ㄏㄜˊ若、ㄏㄜˊ極,
杉,杉,杉,ㄕㄚ-ㄕㄚ-、ㄕㄢ-木、紫ㄕㄢ-,sha1木、云sha1、sha1树
瓊,琼,瓊,ㄑㄩㄥˊ瑤、ㄑㄩㄥˊ斯、ㄑㄩㄥˊ海,qiong2脂、qiong2剧、qiong2楼玉宇
如,如,如,ㄖㄨˊ果、比ㄖㄨˊ、ㄖㄨˊ何,ru2果、ru2何、ru2此
羊,羊,羊,ㄧㄤˊ毛、ㄧㄤˊ肉、山ㄧㄤˊ,山yang2、绵yang2、羚yang2
婁,娄,婁,ㄌㄡˊ底、ㄌㄡˊ煩、ㄌㄡˊ星,捅lou2子
坊,坊,坊,濰ㄈㄤ-、廊ㄈㄤ-、牌˙ㄈㄤ,作fang、街fang、牌fang1
島,岛,島,青ㄉㄠˇ、冰ㄉㄠˇ、三ㄉㄠˇ,半dao3、dao3屿、海dao3
益,益,益,收ㄧˋ、利ㄧˋ、權ㄧˋ,利yi4、日yi4、效yi4
軼,轶,軼,ㄧˋ事、ㄧˋ聞、ㄧˋ羣,yi4事、yi4闻
痰,痰,痰,化ㄊㄢˊ、吐ㄊㄢˊ、祛ㄊㄢˊ,吐tan2、tan2盂、化tan2
嶄,崭,嶄,ㄓㄢˇ新、ㄓㄢˇ露、ㄓㄢˇ然,zhan3新、zhan3露头角
氐,氐,氐,ㄉㄧ-羌,
匠,匠,匠,工ㄐㄧㄤˋ、鐵˙ㄐㄧㄤ、木ㄐㄧㄤˋ,木jiang4、铁jiang4、工jiang4
萊,莱,莱,克ㄌㄞˊ、蓬ㄌㄞˊ、ㄌㄞˊ卡,蓬lai2
曦,曦,曦,晨ㄒㄧ-、朝ㄒㄧ-、瑟ㄒㄧ-,晨xi1
渤,渤,渤,ㄅㄛˊ海、黃ㄅㄛˊ、滂ㄅㄛˊ,bo2海
蛆,蛆,蛆,ㄑㄩ-蟲、海ㄑㄩ-、糞ㄑㄩ-,qu1虫
裁,裁,裁,ㄘㄞˊ判、總ㄘㄞˊ、ㄘㄞˊ員,总cai2、制cai2、cai2判
鳥,鸟,鳥,菜ㄋㄧㄠˇ、ㄋㄧㄠˇ類、小ㄋㄧㄠˇ,niao3类、小niao3、候niao3
魂,魂,魂,靈ㄏㄨㄣˊ、銀ㄏㄨㄣˊ、棋ㄏㄨㄣˊ,灵hun2、鬼hun2、hun2灵
獵,猎,猟,ㄌㄧㄝˋ人、ㄌㄧㄝˋ頭、狩ㄌㄧㄝˋ,狩lie4、lie4人、打lie4
券,券,券,債ㄑㄩㄢˋ、ㄑㄩㄢˋ商、證ㄑㄩㄢˋ,证quan4、债quan4、quan4商
幀,帧,幀,ㄓㄥˋ數、裝ㄓㄥˋ、ㄓㄥˋ率,装zhen1
閻,阎,閻,ㄧㄢˊ王、ㄧㄢˊ良、ㄧㄢˊ羅,yan2王、yan2王殿、yan2王债
鏽,锈,鏽,生ㄒㄧㄡˋ、防ㄒㄧㄡˋ、ㄒㄧㄡˋ蝕,生xiu4、xiu4迹、xiu4蚀
顛,颠,顛,ㄉㄧㄢ-覆、ㄉㄧㄢ-倒、ㄉㄧㄢ-簸,dian1倒、dian1簸、dian1覆
泡,泡,泡,ㄆㄠˋ沫、ㄆㄠˋㄆㄠˋ、氣ㄆㄠˋ,pao4沫、灯pao4、浸pao4
佑,佑,佑,保ㄧㄡˋ、天ㄧㄡˋ、庇ㄧㄡˋ,保you4、护you4、庇you4
谿,谿,谿,慈ㄒㄧ-、蘭ㄒㄧ-、竹ㄒㄧ-,
庚,庚,庚,長ㄍㄥ-、ㄍㄥ-子、ㄍㄥ-辰,年geng1、贵geng1、同geng1
抒,抒,抒,ㄕㄨ-情、ㄕㄨ-發、ㄕㄨ-寫,shu1情、shu1发、shu1写
恨,恨,恨,仇ㄏㄣˋ、痛ㄏㄣˋ、怨˙ㄏㄣ,仇hen4、怨hen4、痛hen4
化,化,化,變ㄏㄨㄚˋ、文ㄏㄨㄚˋ、優ㄏㄨㄚ-,文hua4、变hua4、深hua4
徙,徙,徙,遷ㄒㄧˇ、ㄒㄧˇ居、流ㄒㄧˇ,迁xi3、流xi3
敲,敲,敲,ㄑㄧㄠ-門、ㄑㄧㄠ-詐、ㄑㄧㄠ-定,qiao1打、推qiao1、qiao1击
鵪,鹌,鵪,ㄢ-鶉、ㄢ-鶉蛋、鬥ㄢ-鶉,an1鹑
點,点,点,一ㄉㄧㄢˇ、有ㄉㄧㄢˇ、觀ㄉㄧㄢˇ,重dian3、特dian3、观dian3
挾,挟,挟,要ㄒㄧㄝˊ、裹ㄒㄧㄝˊ、ㄒㄧㄝˊ持,要xie2、xie2持、裹xie2
寅,寅,寅,唐ㄧㄣˊ、丙ㄧㄣˊ、甲ㄧㄣˊ,yin2时、yin2吃卯粮、子丑yin2卯
覆,覆,覆,回ㄈㄨˋ、反ㄈㄨˋ、重ㄈㄨˋ,fu4盖、颠fu4、fu4辙
曲,曲,曲,歌ㄑㄩˇ、ㄑㄩ-線、ㄑㄩˇ子,戏qu3、歌qu3、qu1折
棘,棘,棘,荊ㄐㄧˊ、ㄐㄧˊ手、沙ㄐㄧˊ,ji2手、荆ji2、沙ji2
蘇,苏,蘇,ㄙㄨ-聯、ㄙㄨ-軾、江ㄙㄨ-,su1联、江su1、复su1
幛,幛,幛,挽ㄓㄤˋ、喜ㄓㄤˋ、ㄓㄤˋ子,挽zhang4、zhang4子、喜zhang4
盈,盈,盈,ㄧㄥˊ利、ㄧㄥˊ虧、輕ㄧㄥˊ,轻ying2、ying2余、ying2ying2
銼,锉,銼,ㄘㄨㄛˋ刀、ㄘㄨㄛˋ磨、扁ㄘㄨㄛˋ,cuo4刀
汲,汲,汲,ㄐㄧˊ取、ㄐㄧˊ水、ㄐㄧˊㄐㄧˊ,ji2取、ji2水
搶,抢,搶,ㄑㄧㄤˇ救、ㄑㄧㄤˇ劫、ㄑㄧㄤˇ了,qiang3救、qiang3险、qiang3劫
兼,兼,兼,ㄐㄧㄢ-職、ㄐㄧㄢ-顧、ㄐㄧㄢ-容,jian1并、jian1顾、jian1任
漲,涨,漲,上ㄓㄤˇ、ㄓㄤˇ停、ㄓㄤˇ幅,上zhang3、高zhang3、zhang3价
損,损,損,ㄙㄨㄣˇ失、虧ㄙㄨㄣˇ、ㄙㄨㄣˇ傷,sun3失、sun3害、亏sun3
菊,菊,菊,ㄐㄩˊ花、黃ㄐㄩˊ、雛ㄐㄩˊ,ju2花、雏ju2、墨ju2
衝,冲,衝,ㄔㄨㄥ-突、ㄔㄨㄥ-擊、ㄔㄨㄥ-刺,chong1突、chong1击、chong1动
瘡,疮,瘡,痔˙ㄔㄨㄤ、痤ㄔㄨㄤ-、暗ㄔㄨㄤ-,痔chuang1、冻chuang1、chuang1疤
篾,篾,篾,竹ㄇㄧㄝˋ、ㄇㄧㄝˋ匠、ㄇㄧㄝˋ片,mie4片、mie4篓
鏜,镗,鏜,ㄊㄤˊ牀、ㄊㄤˊ孔、ㄊㄤ-ㄊㄤ-,
荔,荔,茘,ㄌㄧˋ枝、ㄌㄧˋ灣、ㄌㄧˋ城,li4枝
燃,燃,燃,ㄖㄢˊ燒、ㄖㄢˊ料、點ㄖㄢˊ,ran2烧、ran2料、点ran2
界,界,界,世ㄐㄧㄝˋ、ㄐㄧㄝˋ面、外ㄐㄧㄝˋ,世jie4、各jie4、境jie4
找,找,找,ㄓㄠˇ到、尋ㄓㄠˇ、去ㄓㄠˇ,寻zhao3、查zhao3、zhao3寻
柑,柑,柑,ㄍㄢ-橘、ㄍㄢ-桔、蜜ㄍㄢ-,gan1橘、gan1子、蜜gan1
秀,秀,秀,優ㄒㄧㄡˋ、選ㄒㄧㄡˋ、劉ㄒㄧㄡˋ,优xiu4、xiu4美、xiu4才
詁,诂,詁,訓ㄍㄨˇ、解ㄍㄨˇ、訓ㄍㄨˇ學,训gu3
恰,恰,恰,ㄑㄧㄚˋ好、ㄑㄧㄚˋㄑㄧㄚˋ、ㄑㄧㄚˋ當,qia4qia4、qia4好、qia4当
爐,炉,炉,出ㄌㄨˊ、鍋ㄌㄨˊ、ㄌㄨˊ石,锅lu2、lu2子、火lu2
尼,尼,尼,索ㄋㄧˊ、ㄋㄧˊ康、ㄋㄧˊ瑪,印ni2、ni2姑、ni2龙
柴,柴,柴,ㄔㄞˊ油、火ㄔㄞˊ、廢ㄓㄞˋ,火chai2、chai2油、chai2禾
榔,榔,榔,檳ㄌㄤˊ、ㄌㄤˊ頭、桄ㄌㄤˊ,槟lang、lang2头
敢,敢,敢,不ㄍㄢˇ、勇ㄍㄢˇ、ㄍㄢˇ於,勇gan3、gan3于、gan3当
棒,棒,棒,很ㄅㄤˋ、ㄅㄤˋ球、最ㄅㄤˋ,bang4子、bang4球、棍bang4
睪,睪,睪,ㄍㄠ-丸、副ㄍㄠ-丸、隱ㄍㄠ-症,
僮,僮,僮,書ㄊㄨㄥˊ、ㄊㄨㄥˊ僕、球ㄊㄨㄥˊ,
詞,词,詞,單ㄘˊ、ㄘˊ匯、ㄘˊ彙,名ci2、诗ci2、题ci2
嗟,嗟,嗟,ㄐㄧㄝ-嘆、于ㄐㄧㄝ-、吁ㄐㄧㄝ-,jie1叹、jie1来之食
氫,氢,氫,ㄑㄧㄥ-氣、加ㄑㄧㄥ-、ㄑㄧㄥ-化,qing1气、qing1弹、硫化qing1
余,余,余,ㄩˊ華、新ㄩˊ、ㄩˊ文,其yu2、业yu2、yu2额
鳶,鸢,鳶,ㄩㄢ-尾、紙ㄩㄢ-、木ㄩㄢ-,yuan1尾
喪,丧,喪,ㄙㄤˋ屍、ㄙㄤˋ失、沮ㄙㄤˋ,sang4失、沮sang4、sang4生
燕,燕,燕,ㄧㄢˋ子、ㄧㄢˋ麥、海ㄧㄢˋ,yan4子、海yan4、yan4麦
愁,愁,愁,不ㄔㄡˊ、發ㄔㄡˊ、憂ㄔㄡˊ,发chou2、忧chou2、chou2眉
崎,崎,崎,ㄑㄧˊ嶇、川ㄑㄧˊ、宮ㄑㄧˊ,qi2岖
緇,缁,緇,ㄗ-衣、ㄗ-黃、披ㄗ-,
瓠,瓠,瓠,ㄏㄨˋ葉、ㄏㄨˋ子、堅ㄏㄨˋ,hu4子
蝌,蝌,蝌,ㄎㄜ-蚪、ㄎㄜ-子、ㄎㄜ-蚪文,ke1蚪
意,意,意,注ㄧˋ、ㄧˋ思、願ㄧˋ,yi4义、yi4见、注yi4
霎,霎,霎,ㄕㄚˋ時、ㄕㄚˋ那、一ㄕㄚˋ,sha4时、一sha4、sha4时间
瀨,濑,瀬,ㄌㄞˋ戶、湍ㄌㄞˋ、滲ㄌㄞˋ,
此,此,此,因ㄘˇ、如ㄘˇ、ㄘˇ時,因ci3、如ci3、ci3外
毀,毁,毀,ㄏㄨㄟˇ滅、摧ㄏㄨㄟˇ、ㄏㄨㄟˇ了,摧hui3、销hui3、hui3灭
潺,潺,潺,ㄔㄢˊㄔㄢˊ、ㄔㄢˊ湲、ㄔㄢˊㄔㄢˊ流水,chan2chan2
鰾,鳔,鰾,魚ㄅㄧㄠˋ、ㄅㄧㄠˋ膠、死ㄅㄧㄠˋ白纏,
提,提,提,ㄊㄧˊ供、ㄊㄧˊ升、ㄊㄧˊ昇,ti2高、ti2供、ti2前
豬,猪,豬,ㄓㄨ-肉、ㄓㄨ-頭、小ㄓㄨ-,生zhu1、zhu1圈、野zhu1
遁,遁,遁,ㄉㄨㄣˋ形、ㄉㄨㄣˋ世、逃ㄉㄨㄣˋ,逃dun4、dun4形、隐dun4
炊,炊,炊,ㄔㄨㄟ-煙、ㄔㄨㄟ-具、野ㄔㄨㄟ-,chui1烟、chui1事、chui1具
甚,甚,甚,ㄕㄣˋ至、不ㄕㄣˋ、ㄕㄣˋ是,shen4至、shen4为、shen4于
廂,厢,廂,車ㄒㄧㄤ-、兩ㄒㄧㄤ-、包ㄒㄧㄤ-,车xiang1、xiang1房、包xiang1
頰,颊,頰,臉ㄐㄧㄚˊ、面ㄐㄧㄚˊ、兩ㄐㄧㄚˊ,面jia2
弧,弧,弧,ㄏㄨˊ度、ㄏㄨˊ線、電ㄏㄨˊ,hu2形、hu2线、hu2度
挫,挫,挫,ㄘㄨㄛˋ折、下ㄘㄨㄛˋ、受ㄘㄨㄛˋ,cuo4折、cuo4伤、受cuo4
弈,弈,弈,博ㄧˋ、對ㄧˋ、ㄧˋ棋,对yi4
殷,殷,殷,ㄧㄣ-勤、ㄧㄣ-切、ㄧㄢ-紅,yin1切、yin1勤、yin1墟
熹,熹,熹,朱ㄒㄧ-、ㄒㄧ-微、ㄒㄧ-平,xi1微
齷,龌,齷,ㄨㄛˋ齪、ㄨㄛˋ濁、黑ㄨㄛˋ,wo4龊
綑,捆,綑,ㄎㄨㄣˇ綁、ㄎㄨㄣˇ住、ㄎㄨㄣˇ在,kun3绑、kun3扎
兢,兢,兢,戰ㄐㄧㄥ-、ㄐㄧㄥ-ㄐㄧㄥ-、戰ㄐㄧㄥ-ㄐㄧㄥ-,jing1jing1业业、战战jing1jing1
佛,佛,仏,仿ㄈㄨˊ、哈ㄅㄧˋ、ㄈㄛˊ教,仿fu2、fo2教、fo2像
埤,埤,埤,大ㄆㄧˋ、新ㄆㄧˋ、ㄆㄧˋ頭,
瑣,琐,瑣,繁ㄙㄨㄛˇ、ㄙㄨㄛˇ碎、猥ㄙㄨㄛˇ,suo3碎、繁suo3、suo3事
塵,尘,塵,灰ㄔㄣˊ、ㄔㄣˊ埃、紅ㄔㄣˊ,灰chen2、chen2土、沙chen2
狐,狐,狐,ㄏㄨˊ狸、搜ㄏㄨˊ、火ㄏㄨˊ,hu2狸、hu2疑、hu2媚
嚥,咽,嚥,吞ㄧㄢˋ、ㄧㄢˋ下、ㄧㄢˋ了,哽ye4、呜ye4、yan1喉
止,止,止,防ㄓˇ、停ㄓˇ、不ㄓˇ,停zhi3、防zhi3、禁zhi3
鮫,鲛,鮫,ㄐㄧㄠ-人、ㄐㄧㄠ-魚、竹ㄐㄧㄠ-,
妮,妮,妮,安ㄋㄧˊ、ㄋㄧˊㄋㄧˊ、ㄋㄧˊ子,ni1子
笑,笑,笑,ㄒㄧㄠˋ話、嘲ㄒㄧㄠˋ、微ㄒㄧㄠˋ,微xiao4、xiao4容、xiao4声
鯨,鲸,鯨,ㄐㄧㄥ-魚、白ㄐㄧㄥ-、藍ㄐㄧㄥ-,jing1鱼、jing1吞、蓝jing1
簽,签,簽,ㄑㄧㄢ-約、ㄑㄧㄢ-名、ㄑㄧㄢ-訂,qian1订、qian1署、qian1字
郊,郊,郊,ㄐㄧㄠ-區、ㄐㄧㄠ-外、城ㄐㄧㄠ-,jiao1区、jiao1外、城jiao1
猷,猷,猷,新ㄧㄡˊ、高ㄧㄡˊ、壯ㄧㄡˊ,
犁,犁,犁,伊ㄌㄧˊ、尉ㄌㄧˊ、孫ㄌㄧˊ,爬li2、li2地、li2田
追,追,追,ㄓㄨㄟ-求、ㄓㄨㄟ-蹤、ㄓㄨㄟ-逐,zhui1求、zhui1究、zhui1赶
桃,桃,桃,ㄊㄠˊ花、櫻ㄊㄠˊ、ㄊㄠˊ子,tao2花、樱tao2、核tao
懂,懂,懂,不ㄉㄨㄥˇ、ㄉㄨㄥˇ得、看ㄉㄨㄥˇ,dong3得、dong3事、懵dong3
茗,茗,茗,品ㄇㄧㄥˊ、香ㄇㄧㄥˊ、ㄇㄧㄥˊ茶,品ming2、香ming2
鍊,炼,錬,鍛ㄌㄧㄢˋ、修ㄌㄧㄢˋ、ㄌㄧㄢˋ條,锻lian4、提lian4、冶lian4
鼓,鼓,鼓,ㄍㄨˇ勵、ㄍㄨˇ手、ㄍㄨˇ吹,gu3励、gu3舞、gu3吹
忱,忱,忱,熱ㄔㄣˊ、謝ㄔㄣˊ、李ㄔㄣˊ,热chen2、谢chen2、赤chen2
籲,吁,籲,呼ㄩˋ、ㄩˋ請、ㄩˋ天,呼yu4、yu4请、xu1xu1
姪,姪,姪,ㄓˊ子、內ㄓˊ、叔ㄓˊ,
蛟,蛟,蛟,ㄐㄧㄠ-龍、ㄐㄧㄠ-河、ㄐㄧㄠ-妾,jiao1龙
摹,摹,摹,臨ㄇㄛˊ、描ㄇㄛˊ、ㄇㄛˊ仿,临mo2、描mo2、mo2写
赤,赤,赤,ㄔˋ木、ㄔˋ裸、ㄔˋ道,chi4字、chi4道、chi4潮
篛,篛,篛,ㄖㄨㄛˋ帽、ㄖㄨㄛˋ竹、ㄖㄨㄛˋ笠,
